state,city,drug_name,specialty_description,drug_claim_count,drug_supply_count,drug_cost,latitude,longitude,name
NC,GIBSONVILLE,CRESTOR,Family Practice,81,3090,19027.09,35.759572999999996,-79.0193,North Carolina
NC,CATAWBA,SPIRIVA,Physician Assistant,64,1920,18740.52,35.759572999999996,-79.0193,North Carolina
NC,BOLIVIA,SPIRIVA,Family Practice,39,1950,18475.46,35.759572999999996,-79.0193,North Carolina
NC,CASHIERS,XARELTO,Family Practice,85,1788,18348.51,35.759572999999996,-79.0193,North Carolina
NC,MILL SPRING,CELEBREX,Nurse Practitioner,76,2175,17996.75,35.759572999999996,-79.0193,North Carolina
NC,STOVALL,ABILIFY,Physician Assistant,17,510,17835.91,35.759572999999996,-79.0193,North Carolina
NC,ROBERSONVILLE,JANUVIA,Family Practice,59,1770,17505.9,35.759572999999996,-79.0193,North Carolina
NC,SWANSBORO,SPIRIVA,Physician Assistant,43,1830,17413.85,35.759572999999996,-79.0193,North Carolina
NC,CHERRYVILLE,RESTASIS,Optometry,42,1575,17085.22,35.759572999999996,-79.0193,North Carolina
NC,CLIMAX,SPIRIVA,Family Practice,58,1740,17056.38,35.759572999999996,-79.0193,North Carolina
NC,NORLINA,HUMALOG MIX 75-25,Physician Assistant,29,1159,16361.06,35.759572999999996,-79.0193,North Carolina
NC,RICH SQUARE,LANTUS SOLOSTAR,Physician Assistant,56,2315,16074.29,35.759572999999996,-79.0193,North Carolina
NC,BLADENBORO,NEXIUM,Physician Assistant,60,1980,15897.61,35.759572999999996,-79.0193,North Carolina
NC,LONG VIEW,LANTUS SOLOSTAR,Family Practice,36,1220,15735.23,35.759572999999996,-79.0193,North Carolina
NC,LAKE LURE,NEXIUM,Family Practice,53,2010,15659.58,35.759572999999996,-79.0193,North Carolina
NC,GRIFTON,JANUVIA,Family Practice,42,1620,15428.16,35.759572999999996,-79.0193,North Carolina
NC,WINFALL,JANUVIA,Internal Medicine,44,1560,14969.49,35.759572999999996,-79.0193,North Carolina
NC,HOLLY RIDGE,ZETIA,Nurse Practitioner,56,2522,14965.89,35.759572999999996,-79.0193,North Carolina
NC,SOUTHERN SHORES,FONDAPARINUX SODIUM,Family Practice,11,330,14440.25,35.759572999999996,-79.0193,North Carolina
NC,STANTONSBURG,JANUVIA,Nurse Practitioner,44,1440,14178.56,35.759572999999996,-79.0193,North Carolina
NC,SWANNANOA,METROGEL,Family Practice,50,198,13913.17,35.759572999999996,-79.0193,North Carolina
NC,EAST BEND,CRESTOR,General Practice,53,2280,13330.7,35.759572999999996,-79.0193,North Carolina
NC,PILOT MTN,TRAVATAN Z,Optometry,77,2843,12396.97,35.759572999999996,-79.0193,North Carolina
NC,FAIR BLUFF,OXYCODONE-ACETAMINOPHEN,Physician Assistant,140,3895,12363.75,35.759572999999996,-79.0193,North Carolina
NC,POINT HARBOR,LANTUS,Obstetrics/Gynecology,45,1293,12284.08,35.759572999999996,-79.0193,North Carolina
NC,KINGS MTN,SPIRIVA,Nurse Practitioner,37,1230,11881.99,35.759572999999996,-79.0193,North Carolina
NC,ROUGEMONT,ABILIFY,Nurse Practitioner,14,420,11777.4,35.759572999999996,-79.0193,North Carolina
NC,PLEASANT GARDEN,JANUVIA,General Practice,27,1187,11539.18,35.759572999999996,-79.0193,North Carolina
NC,ENGELHARD,CRESTOR,Physician Assistant,31,1890,11431.98,35.759572999999996,-79.0193,North Carolina
NC,BISCOE,SPIRIVA,Physician Assistant,38,1140,11328.72,35.759572999999996,-79.0193,North Carolina
NC,ROSMAN,ADVAIR DISKUS,Nurse Practitioner,24,1020,11248.97,35.759572999999996,-79.0193,North Carolina
NC,RIEGELWOOD,NEXIUM,Physician Assistant,34,1260,11087.67,35.759572999999996,-79.0193,North Carolina
NC,SALEMBURG,CRESTOR,Family Practice,41,1810,10998.66,35.759572999999996,-79.0193,North Carolina
NC,HATTERAS,ADVAIR DISKUS,Family Practice,37,1110,10949.26,35.759572999999996,-79.0193,North Carolina
NC,ELM CITY,LANTUS SOLOSTAR,Internal Medicine,33,1671,10766.49,35.759572999999996,-79.0193,North Carolina
NC,LAKE WACCAMAW,ULORIC,Nurse Practitioner,47,1410,10637.39,35.759572999999996,-79.0193,North Carolina
NC,HARRELLS,HUMALOG MIX 75-25,Nurse Practitioner,16,528,9945.87,35.759572999999996,-79.0193,North Carolina
NC,HORSE SHOE,COMBIVENT RESPIMAT,Physician Assistant,21,710,9750.56,35.759572999999996,-79.0193,North Carolina
NC,DUCK,ADVAIR DISKUS,General Surgery,24,1140,9500.74,35.759572999999996,-79.0193,North Carolina
NC,BARCO,CRESTOR,Family Practice,44,1524,9462.7,35.759572999999996,-79.0193,North Carolina
NC,GARYSBURG,LEVEMIR,Nurse Practitioner,16,393,9430.09,35.759572999999996,-79.0193,North Carolina
NC,OAKBORO,LANTUS,Family Practice,23,655,9397.61,35.759572999999996,-79.0193,North Carolina
NC,BLK MTN,NEXIUM,Family Practice,38,1146,9373.7,35.759572999999996,-79.0193,North Carolina
NC,CAMP LEJEUNE,NAMENDA,Neurology,27,865,8510.25,35.759572999999996,-79.0193,North Carolina
NC,TAR HEEL,LANTUS,Family Practice,22,902,8248.28,35.759572999999996,-79.0193,North Carolina
NC,PINETOPS,ADVAIR DISKUS,Nurse Practitioner,29,900,7957.55,35.759572999999996,-79.0193,North Carolina
NC,LANDIS,NEXIUM,Family Practice,26,780,6309.9,35.759572999999996,-79.0193,North Carolina
NC,CASTLE HAYNE,JANUVIA,Physician Assistant,13,630,6128.26,35.759572999999996,-79.0193,North Carolina
NC,MOYOCK,DULOXETINE HCL,Nurse Practitioner,26,1080,5777.63,35.759572999999996,-79.0193,North Carolina
NC,PFAFFTOWN,HYDROCODONE-ACETAMINOPHEN,Family Practice,212,6100,5654.97,35.759572999999996,-79.0193,North Carolina
NC,CHERRY POINT,CRESTOR,Nurse Practitioner,22,900,5614.69,35.759572999999996,-79.0193,North Carolina
NC,COROLLA,LANTUS SOLOSTAR,Family Practice,13,672,5200.85,35.759572999999996,-79.0193,North Carolina
NC,BIGGS PARK,COMBIGAN,Optometry,24,870,4920.25,35.759572999999996,-79.0193,North Carolina
NC,ROPER,COLCRYS,Family Practice,18,514,4752.27,35.759572999999996,-79.0193,North Carolina
NC,WOODFIN,CRESTOR,Family Practice,21,870,4608.24,35.759572999999996,-79.0193,North Carolina
NC,OCRACOKE,NEXIUM,Family Practice,14,420,3525.21,35.759572999999996,-79.0193,North Carolina
NC,HIGH POINE,NAMENDA XR,Nurse Practitioner,11,330,3410.09,35.759572999999996,-79.0193,North Carolina
NC,CAROLINA SHORES,PRADAXA,Physician Assistant,11,330,3360.5,35.759572999999996,-79.0193,North Carolina
NC,SIMS,AGGRENOX,Nurse Practitioner,15,290,3231.64,35.759572999999996,-79.0193,North Carolina
NC,PROSPECT HILL,DULOXETINE HCL,Family Practice,14,600,3214.25,35.759572999999996,-79.0193,North Carolina
NC,LAKE TOXAWAY,CELEBREX,Physician Assistant,15,450,3171.17,35.759572999999996,-79.0193,North Carolina
NC,MCLEANSVILLE,LYRICA,Nurse Practitioner,11,330,2829.9,35.759572999999996,-79.0193,North Carolina
NC,DUDLEY,NAMENDA XR,Nurse Practitioner,15,274,2822.8,35.759572999999996,-79.0193,North Carolina
NC,SNOW CAMP,OXYCODONE-ACETAMINOPHEN,Nurse Practitioner,37,1060,2025.51,35.759572999999996,-79.0193,North Carolina
NC,RAONOKE RAPIDS,CRESTOR,Internal Medicine,15,210,1478.66,35.759572999999996,-79.0193,North Carolina
NC,MARBLE,SYNTHROID,Nurse Practitioner,36,1290,962.06,35.759572999999996,-79.0193,North Carolina
NC,TYNER,DOXYCYCLINE HYCLATE,Nurse Practitioner,15,150,832.95,35.759572999999996,-79.0193,North Carolina
NC,"LILLINGTON,",CHLORHEXIDINE GLUCONATE,Oral Surgery (dentists only),108,1976,629.1,35.759572999999996,-79.0193,North Carolina
NC,HATTARAS,VENTOLIN HFA,Nurse Practitioner,12,249,531.34,35.759572999999996,-79.0193,North Carolina
NC,PISGAH FOREST,PREDNISONE,Emergency Medicine,33,208,454.34,35.759572999999996,-79.0193,North Carolina
NC,KERNERVILLE,HYDROCODONE-ACETAMINOPHEN,Orthopedic Surgery,43,658,417.39,35.759572999999996,-79.0193,North Carolina
NC,WALNUTE COVE,PENICILLIN V POTASSIUM,Dentist,74,225,323.86,35.759572999999996,-79.0193,North Carolina
NC,HAMPTONVILLE,PREDNISONE,Physician Assistant,21,150,310.9,35.759572999999996,-79.0193,North Carolina
NC,TOBACCOVILLE,OMEPRAZOLE,Emergency Medicine,16,540,280.54,35.759572999999996,-79.0193,North Carolina
NC,GASTON,NAPROXEN,Emergency Medicine,41,543,237.84,35.759572999999996,-79.0193,North Carolina
NC,WAKE FORST,AZITHROMYCIN,Pediatric Medicine,15,86,210.95,35.759572999999996,-79.0193,North Carolina
NC,SEVEN LAKES,CEPHALEXIN,Dentist,48,321,206.42,35.759572999999996,-79.0193,North Carolina
NC,BROVARD,CEPHALEXIN,Dentist,27,254,173.36,35.759572999999996,-79.0193,North Carolina
NC,WINSTON - SALEM,OMEPRAZOLE,Nurse Practitioner,17,484,164.73,35.759572999999996,-79.0193,North Carolina
NC,WILMNGTON,CLOPIDOGREL,Internal Medicine,12,360,125.2,35.759572999999996,-79.0193,North Carolina
NC,BOILING SPRING LAKES,AMLODIPINE BESYLATE,Nurse Practitioner,20,600,116.96,35.759572999999996,-79.0193,North Carolina
NC,BARNARDSVILLE,OMEPRAZOLE,Physician Assistant,18,540,112.24,35.759572999999996,-79.0193,North Carolina
NC,HARRELLSVILLE,LEVOFLOXACIN,Family Practice,11,96,105.92,35.759572999999996,-79.0193,North Carolina
NC,EMERALD ISLE,PREDNISONE,Family Practice,18,142,90.61,35.759572999999996,-79.0193,North Carolina
NC,SNEADS FERRY,SERTRALINE HCL,Nurse Practitioner,18,540,87.29,35.759572999999996,-79.0193,North Carolina
NC,ROANOKE RAPID,HYDROCODONE-ACETAMINOPHEN,Dentist,15,71,86.92,35.759572999999996,-79.0193,North Carolina
NC,WINSTON- SALEM,HYDROCODONE-ACETAMINOPHEN,Nurse Practitioner,12,38,68.28,35.759572999999996,-79.0193,North Carolina
NC,FOUR OAKS,AMOXICILLIN,Dentist,14,66,56.68,35.759572999999996,-79.0193,North Carolina
NC,GATES,ACETAMINOPHEN-CODEINE,Dentist,14,48,50.07,35.759572999999996,-79.0193,North Carolina
NC,CHARLOTTTE,AMOXICILLIN,Dentist,12,17,48.08,35.759572999999996,-79.0193,North Carolina
NC,COLERAIN,HYDROCHLOROTHIAZIDE,Nurse Practitioner,11,390,32.34,35.759572999999996,-79.0193,North Carolina
NC,BOOMER,HYDROMORPHONE HCL,Physician Assistant,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,ABEMARLE,AMOXICILLIN,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,HUNTERVILLE,OXYCODONE-ACETAMINOPHEN,Maxillofacial Surgery,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,LELUND,AMOXICILLIN,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,MAGGIE VALLEY,AMOXICILLIN,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,COINJOCK,AMOXICILLIN,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,COOLEEMEE,PENICILLIN V POTASSIUM,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,CAMP LEJENE,AMOXICILLIN,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,FT. BRAGG,OXYCODONE-ACETAMINOPHEN,Emergency Medicine,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,GREEENVILLE,PREDNISONE,Physician Assistant,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,GIBSON,HYDROCHLOROTHIAZIDE,Specialist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,DREXEL,PENICILLIN V POTASSIUM,Dentist,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,WHISPERING PINES,CEPHALEXIN,Physician Assistant,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,NORTH WILKSBORO,DOXYCYCLINE HYCLATE,Emergency Medicine,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,NEW YOR,BACLOFEN,Pediatric Medicine,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,POPE AFB,PREDNISONE,General Surgery,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,W JEFFERSON,TIMOLOL MALEATE,Optometry,0,0,0,35.759572999999996,-79.0193,North Carolina
NC,SEYMOUR JOHNSON A F B,LEVETIRACETAM,Family Practice,0,0,0,35.759572999999996,-79.0193,North Carolina
ND,FARGO,GLEEVEC,Hematology/Oncology,126,3731,942361.48,47.551493,-101.002012,North Dakota
ND,BISMARCK,ZYTIGA,Hematology/Oncology,68,2040,494198.52,47.551493,-101.002012,North Dakota
ND,GRAND FORKS,REVLIMID,Hematology/Oncology,43,1120,379942.85,47.551493,-101.002012,North Dakota
ND,MINOT,REVLIMID,Hematology/Oncology,39,1092,360684.06,47.551493,-101.002012,North Dakota
ND,DICKINSON,LANTUS SOLOSTAR,Internal Medicine,627,21398,197840.1,47.551493,-101.002012,North Dakota
ND,DEVILS LAKE,CRESTOR,Internal Medicine,569,24494,124262.93,47.551493,-101.002012,North Dakota
ND,MANDAN,SPIRIVA,Family Practice,237,9750,93708.22,47.551493,-101.002012,North Dakota
ND,NORTHWOOD,SPIRIVA,Nurse Practitioner,286,9360,92147.04,47.551493,-101.002012,North Dakota
ND,PARK RIVER,LANTUS SOLOSTAR,Family Practice,181,9463,78804.24,47.551493,-101.002012,North Dakota
ND,BOWMAN,PROLASTIN C,Family Practice,13,364,74349.47,47.551493,-101.002012,North Dakota
ND,WILLISTON,HUMIRA,General Practice,13,392,70082.33,47.551493,-101.002012,North Dakota
ND,LANGDON,CRESTOR,Nurse Practitioner,297,12433,69817.21,47.551493,-101.002012,North Dakota
ND,CARRINGTON,LANTUS SOLOSTAR,General Practice,176,7354,68677.97,47.551493,-101.002012,North Dakota
ND,WAHPETON,FORTEO,Family Practice,43,1240,66349.01,47.551493,-101.002012,North Dakota
ND,HETTINGER,CRESTOR,Family Practice,351,13022,65673.32,47.551493,-101.002012,North Dakota
ND,WEST FARGO,JANUVIA,Family Practice,154,6645,61330.88,47.551493,-101.002012,North Dakota
ND,VALLEY CITY,COPAXONE,Internal Medicine,11,326,60780.87,47.551493,-101.002012,North Dakota
ND,CAVALIER,BETASERON,Physician Assistant,12,336,59024.68,47.551493,-101.002012,North Dakota
ND,WATFORD CITY,BETASERON,General Practice,12,336,58532.64,47.551493,-101.002012,North Dakota
ND,RUGBY,LANTUS,Physician Assistant,155,3768,58487.03,47.551493,-101.002012,North Dakota
ND,BEULAH,LANTUS,Family Practice,199,4363,56147.26,47.551493,-101.002012,North Dakota
ND,BELCOURT,LEVEMIR FLEXPEN,Nurse Practitioner,90,2875,51431.59,47.551493,-101.002012,North Dakota
ND,OAKES,CRESTOR,Physician Assistant,251,9169,48946.05,47.551493,-101.002012,North Dakota
ND,TIOGA,CRESTOR,Physician Assistant,198,7584,41742.82,47.551493,-101.002012,North Dakota
ND,GARRISON,NAMENDA,Family Practice,204,3191,35156.63,47.551493,-101.002012,North Dakota
ND,WISHEK,ABILIFY,Nurse Practitioner,88,1199,27655.3,47.551493,-101.002012,North Dakota
ND,HAZEN,NEXIUM,Family Practice,99,2918,25357.64,47.551493,-101.002012,North Dakota
ND,CANDO,CRESTOR,Nurse Practitioner,65,4388,23037.28,47.551493,-101.002012,North Dakota
ND,TURTLE LAKE,LANTUS SOLOSTAR,Nurse Practitioner,53,1472,20730.63,47.551493,-101.002012,North Dakota
ND,VELVA,SPIRIVA,Physician Assistant,48,1980,19171.51,47.551493,-101.002012,North Dakota
ND,CASSELTON,SPIRIVA,Family Practice,54,1860,18413.47,47.551493,-101.002012,North Dakota
ND,GLEN ULLIN,CRESTOR,Physician Assistant,117,2766,17216.37,47.551493,-101.002012,North Dakota
ND,NEW TOWN,CRESTOR,Nurse Practitioner,83,3121,16200.35,47.551493,-101.002012,North Dakota
ND,ENDERLIN,NAMENDA,Physician Assistant,82,1628,15900.02,47.551493,-101.002012,North Dakota
ND,MCCLUSKY,LANTUS SOLOSTAR,Nurse Practitioner,29,1126,13360.75,47.551493,-101.002012,North Dakota
ND,WESTHOPE,NEXIUM,Family Practice,60,1569,13323.27,47.551493,-101.002012,North Dakota
ND,FT. TOTTEN,SPIRIVA,Family Practice,43,1290,12007.98,47.551493,-101.002012,North Dakota
ND,DRAYTON,PANCREAZE,Nurse Practitioner,12,326,11315.34,47.551493,-101.002012,North Dakota
ND,BISMARK,CALCIPOTRIENE,Dermatology,20,590,10271.87,47.551493,-101.002012,North Dakota
ND,MCVILLE,PERFOROMIST,Family Practice,16,480,10075.03,47.551493,-101.002012,North Dakota
ND,KENMARE,LANTUS,Family Practice,18,498,9841.23,47.551493,-101.002012,North Dakota
ND,EDGELEY,COMBIVENT RESPIMAT,Nurse Practitioner,12,360,9834.24,47.551493,-101.002012,North Dakota
ND,BEACH,NEXIUM,Nurse Practitioner,30,1200,9632.88,47.551493,-101.002012,North Dakota
ND,FORT YATES,LEVEMIR FLEXPEN,Nurse Practitioner,19,548,9585.39,47.551493,-101.002012,North Dakota
ND,UNDERWOOD,SPIRIVA,Nurse Practitioner,20,960,9550,47.551493,-101.002012,North Dakota
ND,FORT TOTTEN,LEVEMIR FLEXPEN,Nurse Practitioner,15,615,7811.82,47.551493,-101.002012,North Dakota
ND,MICHIGAN,CRESTOR,General Practice,40,1680,7700.63,47.551493,-101.002012,North Dakota
ND,RICHARDTON,ADVAIR DISKUS,Physician Assistant,23,690,6831.69,47.551493,-101.002012,North Dakota
ND,CRARY,JANUMET,Nurse Practitioner,25,750,6687.64,47.551493,-101.002012,North Dakota
ND,BOTTINEAU,NEXIUM,Nurse Practitioner,17,398,6261.02,47.551493,-101.002012,North Dakota
ND,FT YATES,LEVEMIR FLEXPEN,Nurse Practitioner,14,420,5504.79,47.551493,-101.002012,North Dakota
ND,KILLDEER,CRESTOR,Nurse Practitioner,31,930,3805.7,47.551493,-101.002012,North Dakota
ND,NEW ENGLAND,DIOVAN,Physician Assistant,13,390,2287.6,47.551493,-101.002012,North Dakota
ND,ARNEGARD,PROPRANOLOL HCL ER,Nurse Practitioner,12,360,736.57,47.551493,-101.002012,North Dakota
ND,NEW LIEPZIG,CHLORHEXIDINE GLUCONATE,Dentist,33,608,300.38,47.551493,-101.002012,North Dakota
ND,GRAND FORKS AFB,PENICILLIN V POTASSIUM,Dentist,22,154,197.38,47.551493,-101.002012,North Dakota
ND,MOTT,AMOXICILLIN,Dentist,35,52,147.82,47.551493,-101.002012,North Dakota
ND,ELLENDALE,AMOXICILLIN,Dentist,31,98,136.6,47.551493,-101.002012,North Dakota
ND,LARIMORE,CLINDAMYCIN HCL,Dentist,23,79,108.17,47.551493,-101.002012,North Dakota
ND,MINOT AFB,AMOXICILLIN,Dentist,12,53,51.68,47.551493,-101.002012,North Dakota
ND,GRAND FROKS,LATANOPROST,Optometry,0,0,0,47.551493,-101.002012,North Dakota
ND,LIDGERWOOD,CLINDAMYCIN HCL,Dentist,0,0,0,47.551493,-101.002012,North Dakota
ND,MOHALL,AMOXICILLIN,Dentist,0,0,0,47.551493,-101.002012,North Dakota
ND,NEW ROCKFORD,CLINDAMYCIN HCL,Dentist,0,0,0,47.551493,-101.002012,North Dakota
NE,LINCOLN,REVLIMID,Hematology/Oncology,212,5450,1802664.57,41.492537,-99.901813,Nebraska
NE,OMAHA,XTANDI,Medical Oncology,186,5580,1510223.29,41.492537,-99.901813,Nebraska
NE,KEARNEY,GLEEVEC,Hematology/Oncology,103,3630,816549.78,41.492537,-99.901813,Nebraska
NE,NORTH PLATTE,REVLIMID,Hematology/Oncology,30,784,312550.51,41.492537,-99.901813,Nebraska
NE,SCOTTSBLUFF,REVLIMID,Medical Oncology,30,840,293968.37,41.492537,-99.901813,Nebraska
NE,GRAND ISLAND,REVLIMID,Medical Oncology,27,756,243257.46,41.492537,-99.901813,Nebraska
NE,HASTINGS,XTANDI,Urology,22,660,179454.84,41.492537,-99.901813,Nebraska
NE,WAHOO,TECFIDERA,Nurse Practitioner,27,1050,174837.7,41.492537,-99.901813,Nebraska
NE,PAPILLION,GLEEVEC,Hematology/Oncology,17,510,139453.11,41.492537,-99.901813,Nebraska
NE,CENTRAL CITY,GLEEVEC,Family Practice,26,364,105914.64,41.492537,-99.901813,Nebraska
NE,SEWARD,CRESTOR,Family Practice,463,19095,97730.21,41.492537,-99.901813,Nebraska
NE,SUPERIOR,GLEEVEC,Family Practice,12,360,96656.76,41.492537,-99.901813,Nebraska
NE,NEBRASKA CITY,NAMENDA XR,Family Practice,372,7840,82599.98,41.492537,-99.901813,Nebraska
NE,HOLDREGE,NAMENDA,Internal Medicine,387,7245,70707.49,41.492537,-99.901813,Nebraska
NE,MC COOK,CELEBREX,Family Practice,326,9863,70112.43,41.492537,-99.901813,Nebraska
NE,SOUTH SIOUX CITY,CRESTOR,Family Practice,311,11576,69884.88,41.492537,-99.901813,Nebraska
NE,BEATRICE,CRESTOR,Family Practice,341,13086,68920.1,41.492537,-99.901813,Nebraska
NE,CHADRON,LANTUS,Family Practice,144,5091,60121.88,41.492537,-99.901813,Nebraska
NE,ALBION,ADVAIR DISKUS,Family Practice,176,6120,58813.83,41.492537,-99.901813,Nebraska
NE,BROKEN BOW,CRESTOR,Family Practice,296,10852,58558.13,41.492537,-99.901813,Nebraska
NE,PAWNEE CITY,JANUVIA,Family Practice,151,5456,52696.07,41.492537,-99.901813,Nebraska
NE,VALENTINE,LANTUS SOLOSTAR,Family Practice,144,5437,49605.86,41.492537,-99.901813,Nebraska
NE,BLAIR,NAMENDA,Family Practice,223,4878,49132.47,41.492537,-99.901813,Nebraska
NE,ONEILL,LANTUS,Family Practice,78,2749,47780.22,41.492537,-99.901813,Nebraska
NE,GERING,HUMIRA,Family Practice,17,276,46791.74,41.492537,-99.901813,Nebraska
NE,DAVID CITY,LANTUS,Family Practice,168,4027,46336.83,41.492537,-99.901813,Nebraska
NE,CRETE,CRESTOR,Family Practice,224,7691,45169.34,41.492537,-99.901813,Nebraska
NE,STROMSBURG,LANTUS,Family Practice,97,2835,44395.96,41.492537,-99.901813,Nebraska
NE,VERDIGRE,NILANDRON,Family Practice,20,280,42209.2,41.492537,-99.901813,Nebraska
NE,FAIRBURY,CRESTOR,Family Practice,199,7092,39906.64,41.492537,-99.901813,Nebraska
NE,BENKELMAN,ABILIFY,Family Practice,66,1460,38699.67,41.492537,-99.901813,Nebraska
NE,PENDER,CRESTOR,Family Practice,197,6143,38482.82,41.492537,-99.901813,Nebraska
NE,SAINT EDWARD,LANTUS,Family Practice,104,2449,36249.24,41.492537,-99.901813,Nebraska
NE,HARTINGTON,LANTUS SOLOSTAR,Family Practice,69,2818,34377.88,41.492537,-99.901813,Nebraska
NE,FALLS CITY,LYRICA,Family Practice,144,3634,33491.37,41.492537,-99.901813,Nebraska
NE,FRIEND,LANTUS,Family Practice,80,2252,33485.46,41.492537,-99.901813,Nebraska
NE,OGALLALA,LANTUS SOLOSTAR,Family Practice,79,2987,32650.07,41.492537,-99.901813,Nebraska
NE,ORD,LANTUS,Family Practice,133,3084,31828.62,41.492537,-99.901813,Nebraska
NE,AINSWORTH,LANTUS,Internal Medicine,81,2736,30517.72,41.492537,-99.901813,Nebraska
NE,SCHUYLER,NAMENDA,Family Practice,120,2671,28482.75,41.492537,-99.901813,Nebraska
NE,COZAD,NAMENDA,Family Practice,110,2806,25909.93,41.492537,-99.901813,Nebraska
NE,MCCOOK,CELEBREX,Family Practice,163,3616,25872.31,41.492537,-99.901813,Nebraska
