provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
NJ,Wilmington,0377 - Level II Cardiac Imaging,4,3489.1495756,872.2873939
NJ,Wilmington,0604 - Level 1 Hospital Clinic Visits,1,56.27,56.27
NJ,Wilmington,0605 - Level 2 Hospital Clinic Visits,3,233.03962344,77.67987448
NJ,Wilmington,0606 - Level 3 Hospital Clinic Visits,3,308.51007033,102.83669011
NJ,Wilmington,0607 - Level 4 Hospital Clinic Visits,2,271.1440574,135.5720287
NJ,Wilmington,0634 - Hospital Clinic Visits,1,95.60711864,95.60711864
NM,Albuquerque,0012 - Level I Debridement & Destruction,8,206.39489582,25.7993619775
NM,Albuquerque,0013 - Level II Debridement & Destruction,23,1580.44123415,68.7148362673913
NM,Albuquerque,0015 - Level III Debridement & Destruction,21,2375.41758768,113.115123222857
NM,Albuquerque,0019 - Level I Excision/ Biopsy,6,1843.444688,307.240781333333
NM,Albuquerque,0020 - Level II Excision/ Biopsy,10,5818.0527887,581.80527887
NM,Albuquerque,0073 - Level III Endoscopy Upper Airway,3,897.6077099,299.202569966667
NM,Albuquerque,0074 - Level IV Endoscopy Upper Airway,1,1464.286842,1464.286842
NM,Albuquerque,0078 - Level III Pulmonary Treatment,35,3751.74669715,107.192762775714
NM,Albuquerque,0096 - Level II Noninvasive Physiologic Studies,22,2451.0871414,111.413051881818
NM,Albuquerque,0203 - Level IV Nerve Injections,4,4746.289739,1186.57243475
NM,Albuquerque,0204 - Level I Nerve Injections,21,3681.3563162,175.30268172381
NM,Albuquerque,0206 - Level II Nerve Injections,8,2167.7668077,270.9708509625
NM,Albuquerque,0207 - Level III Nerve Injections,30,16573.0320939,552.43440313
NM,Albuquerque,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",22,16915.9627197,768.90739635
NM,Albuquerque,0231 - Level III Eye Tests & Treatments,1,172.1069565,172.1069565
NM,Albuquerque,0265 - Level I Diagnostic and Screening Ultrasound,61,4220.51386629,69.1887519063935
NM,Albuquerque,0267 - Level III Diagnostic and Screening Ultrasound,65,10464.6563306,160.994712778462
NM,Albuquerque,0269 - Level II Echocardiogram Without Contrast,56,22180.4675762,396.079778146429
NM,Albuquerque,0270 - Level III Echocardiogram Without Contrast,18,10173.3338548,565.185214155556
NM,Albuquerque,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,59,19647.9838236,333.016674976271
NM,Albuquerque,0368 - Level II Pulmonary Tests,25,1627.16227621,65.0864910484
NM,Albuquerque,0369 - Level III Pulmonary Tests,1,181.9414286,181.9414286
NM,Albuquerque,0377 - Level II Cardiac Imaging,55,44571.9608611,810.399288383636
NM,Albuquerque,0604 - Level 1 Hospital Clinic Visits,27,1463.88848247,54.2180919433333
NM,Albuquerque,0605 - Level 2 Hospital Clinic Visits,26,1895.27883619,72.8953398534615
NM,Albuquerque,0606 - Level 3 Hospital Clinic Visits,21,2037.60879408,97.0289901942857
NM,Albuquerque,0607 - Level 4 Hospital Clinic Visits,10,1283.4186941,128.34186941
NM,Albuquerque,0608 - Level 5 Hospital Clinic Visits,5,877.3713511,175.47427022
NM,Albuquerque,0632 - Level 2 Examinations & Related Services,2,188.94183475,94.470917375
NM,Albuquerque,0634 - Hospital Clinic Visits,10,903.87977749,90.387977749
NM,Albuquerque,0690 - Level I Electronic Analysis of Devices,11,377.56336083,34.3239418936364
NM,Albuquerque,0692 - Level II Electronic Analysis of Devices,8,879.6323316,109.95404145
NM,Albuquerque,0698 - Level II Eye Tests & Treatments,4,285.91698736,71.47924684
NM,El Paso,0013 - Level II Debridement & Destruction,8,509.00908569,63.62613571125
NM,El Paso,0015 - Level III Debridement & Destruction,7,785.90352131,112.271931615714
NM,El Paso,0019 - Level I Excision/ Biopsy,2,600.9832122,300.4916061
NM,El Paso,0020 - Level II Excision/ Biopsy,5,2823.9218417,564.78436834
NM,El Paso,0078 - Level III Pulmonary Treatment,12,1209.16151972,100.763459976667
NM,El Paso,0096 - Level II Noninvasive Physiologic Studies,1,100.97,100.97
NM,El Paso,0203 - Level IV Nerve Injections,1,1473.326143,1473.326143
NM,El Paso,0204 - Level I Nerve Injections,6,1089.4279893,181.57133155
NM,El Paso,0206 - Level II Nerve Injections,1,249.89,249.89
NM,El Paso,0207 - Level III Nerve Injections,12,6170.5426217,514.211885141667
NM,El Paso,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2348.4815979,782.8271993
NM,El Paso,0265 - Level I Diagnostic and Screening Ultrasound,13,851.20278139,65.47713703
NM,El Paso,0267 - Level III Diagnostic and Screening Ultrasound,14,2158.6935525,154.192396607143
NM,El Paso,0269 - Level II Echocardiogram Without Contrast,14,5371.4031867,383.671656192857
NM,El Paso,0270 - Level III Echocardiogram Without Contrast,6,3173.8450597,528.974176616667
NM,El Paso,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,11,3559.885928,323.625993454545
NM,El Paso,0368 - Level II Pulmonary Tests,11,700.82365022,63.7112409290909
NM,El Paso,0377 - Level II Cardiac Imaging,12,9296.0387241,774.669893675
NM,El Paso,0604 - Level 1 Hospital Clinic Visits,10,514.56769024,51.456769024
NM,El Paso,0605 - Level 2 Hospital Clinic Visits,8,560.76142992,70.09517874
NM,El Paso,0606 - Level 3 Hospital Clinic Visits,8,726.20133312,90.77516664
NM,El Paso,0607 - Level 4 Hospital Clinic Visits,7,857.5103908,122.5014844
NM,El Paso,0608 - Level 5 Hospital Clinic Visits,4,676.2344656,169.0586164
NM,El Paso,0634 - Hospital Clinic Visits,3,262.59705506,87.5323516866667
NM,El Paso,0692 - Level II Electronic Analysis of Devices,3,331.5114286,110.503809533333
NM,Lubbock,0013 - Level II Debridement & Destruction,8,565.29619381,70.66202422625
NM,Lubbock,0019 - Level I Excision/ Biopsy,1,291.71,291.71
NM,Lubbock,0078 - Level III Pulmonary Treatment,11,1095.67893496,99.6071759054545
NM,Lubbock,0096 - Level II Noninvasive Physiologic Studies,5,552.59587256,110.519174512
NM,Lubbock,0203 - Level IV Nerve Injections,2,2187.1999104,1093.5999552
NM,Lubbock,0204 - Level I Nerve Injections,7,1215.0755089,173.582215557143
NM,Lubbock,0206 - Level II Nerve Injections,2,682.7372727,341.36863635
NM,Lubbock,0207 - Level III Nerve Injections,5,2577.1784412,515.43568824
NM,Lubbock,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",9,6877.1501641,764.127796011111
NM,Lubbock,0265 - Level I Diagnostic and Screening Ultrasound,15,1000.8468109,66.7231207266667
NM,Lubbock,0267 - Level III Diagnostic and Screening Ultrasound,16,2522.9857409,157.68660880625
NM,Lubbock,0269 - Level II Echocardiogram Without Contrast,16,6186.5628792,386.66017995
NM,Lubbock,0270 - Level III Echocardiogram Without Contrast,1,546.81375,546.81375
NM,Lubbock,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,14,4485.4711761,320.390798292857
NM,Lubbock,0368 - Level II Pulmonary Tests,11,660.50790358,60.0461730527273
NM,Lubbock,0377 - Level II Cardiac Imaging,9,7088.4249552,787.6027728
NM,Lubbock,0604 - Level 1 Hospital Clinic Visits,9,476.07639784,52.8973775377778
NM,Lubbock,0605 - Level 2 Hospital Clinic Visits,5,340.01558345,68.00311669
NM,Lubbock,0606 - Level 3 Hospital Clinic Visits,3,271.19972211,90.39990737
NM,Lubbock,0607 - Level 4 Hospital Clinic Visits,2,239.2456117,119.62280585
NM,Lubbock,0608 - Level 5 Hospital Clinic Visits,3,484.3666149,161.4555383
NM,Lubbock,0634 - Hospital Clinic Visits,2,178.82253661,89.411268305
NV,Las Vegas,0012 - Level I Debridement & Destruction,1,19.46272727,19.46272727
NV,Las Vegas,0013 - Level II Debridement & Destruction,34,2271.04027002,66.7953020594118
NV,Las Vegas,0015 - Level III Debridement & Destruction,24,2696.57565061,112.357318775417
NV,Las Vegas,0019 - Level I Excision/ Biopsy,2,640.099192,320.049596
NV,Las Vegas,0020 - Level II Excision/ Biopsy,13,7941.5215423,610.886272484615
NV,Las Vegas,0074 - Level IV Endoscopy Upper Airway,5,8235.270746,1647.0541492
NV,Las Vegas,0078 - Level III Pulmonary Treatment,25,2738.06413265,109.522565306
NV,Las Vegas,0096 - Level II Noninvasive Physiologic Studies,21,2553.4950664,121.595003161905
NV,Las Vegas,0204 - Level I Nerve Injections,9,1770.7556269,196.750625211111
NV,Las Vegas,0206 - Level II Nerve Injections,2,612.6290909,306.31454545
NV,Las Vegas,0207 - Level III Nerve Injections,9,5456.7782139,606.308690433333
NV,Las Vegas,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",13,11096.8032933,853.600253330769
NV,Las Vegas,0265 - Level I Diagnostic and Screening Ultrasound,24,1790.45262367,74.6021926529167
NV,Las Vegas,0267 - Level III Diagnostic and Screening Ultrasound,52,9031.7892148,173.688254130769
NV,Las Vegas,0269 - Level II Echocardiogram Without Contrast,52,22207.6446829,427.070090055769
NV,Las Vegas,0270 - Level III Echocardiogram Without Contrast,24,14733.6783982,613.903266591667
NV,Las Vegas,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,40,17583.1183468,439.57795867
NV,Las Vegas,0368 - Level II Pulmonary Tests,27,1881.37385561,69.6805131707408
NV,Las Vegas,0377 - Level II Cardiac Imaging,52,44791.5742235,861.376427375
NV,Las Vegas,0604 - Level 1 Hospital Clinic Visits,24,1394.76050164,58.1150209016667
NV,Las Vegas,0605 - Level 2 Hospital Clinic Visits,24,1906.82179513,79.4509081304167
NV,Las Vegas,0606 - Level 3 Hospital Clinic Visits,22,2307.81439,104.900654090909
NV,Las Vegas,0607 - Level 4 Hospital Clinic Visits,14,1921.3870489,137.241932064286
NV,Las Vegas,0608 - Level 5 Hospital Clinic Visits,8,1516.7011391,189.5876423875
NV,Las Vegas,0634 - Hospital Clinic Visits,8,782.01752775,97.75219096875
NV,Las Vegas,0690 - Level I Electronic Analysis of Devices,4,152.56287247,38.1407181175
NV,Reno,0012 - Level I Debridement & Destruction,2,86.14677419,43.073387095
NV,Reno,0013 - Level II Debridement & Destruction,14,1016.45127025,72.6036621607143
NV,Reno,0015 - Level III Debridement & Destruction,13,1523.18386978,117.167989983077
NV,Reno,0020 - Level II Excision/ Biopsy,6,3815.5526333,635.925438883333
NV,Reno,0074 - Level IV Endoscopy Upper Airway,4,6520.363052,1630.090763
NV,Reno,0078 - Level III Pulmonary Treatment,12,1300.51504795,108.376253995833
NV,Reno,0096 - Level II Noninvasive Physiologic Studies,16,1915.7106601,119.73191625625
NV,Reno,0203 - Level IV Nerve Injections,4,6164.944236,1541.236059
NV,Reno,0204 - Level I Nerve Injections,22,4065.5884739,184.799476086364
NV,Reno,0206 - Level II Nerve Injections,9,2772.1524779,308.016941988889
NV,Reno,0207 - Level III Nerve Injections,15,8708.3977534,580.559850226667
NV,Reno,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",4,2721.1576186,680.28940465
NV,Reno,0265 - Level I Diagnostic and Screening Ultrasound,25,1839.21151135,73.568460454
NV,Reno,0267 - Level III Diagnostic and Screening Ultrasound,29,4952.7168629,170.7833401
NV,Reno,0269 - Level II Echocardiogram Without Contrast,24,10164.9628369,423.540118204167
NV,Reno,0270 - Level III Echocardiogram Without Contrast,10,6004.4334213,600.44334213
NV,Reno,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,27,9648.4138385,357.348660685185
NV,Reno,0368 - Level II Pulmonary Tests,11,736.70788898,66.9734444527273
NV,Reno,0369 - Level III Pulmonary Tests,2,481.2995,240.64975
NV,Reno,0377 - Level II Cardiac Imaging,24,20620.9018275,859.2042428125
NV,Reno,0604 - Level 1 Hospital Clinic Visits,10,569.52590522,56.952590522
NV,Reno,0605 - Level 2 Hospital Clinic Visits,15,1136.9495298,75.79663532
NV,Reno,0606 - Level 3 Hospital Clinic Visits,12,1208.67682863,100.7230690525
NV,Reno,0607 - Level 4 Hospital Clinic Visits,9,1198.2550788,133.1394532
NV,Reno,0608 - Level 5 Hospital Clinic Visits,2,351.6747222,175.8373611
NV,Reno,0634 - Hospital Clinic Visits,6,590.50249578,98.41708263
NV,Reno,0690 - Level I Electronic Analysis of Devices,1,36.67,36.67
NV,Reno,0692 - Level II Electronic Analysis of Devices,7,830.58323,118.654747142857
NV,Salt Lake City,0078 - Level III Pulmonary Treatment,3,322.3749504,107.4583168
NV,Salt Lake City,0096 - Level II Noninvasive Physiologic Studies,4,488.7497353,122.187433825
NV,Salt Lake City,0207 - Level III Nerve Injections,4,2359.8249738,589.95624345
NV,Salt Lake City,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",3,2425.5306403,808.510213433333
NV,Salt Lake City,0265 - Level I Diagnostic and Screening Ultrasound,4,307.13624838,76.784062095
NV,Salt Lake City,0267 - Level III Diagnostic and Screening Ultrasound,4,712.7587284,178.1896821
NV,Salt Lake City,0269 - Level II Echocardiogram Without Contrast,4,1748.7146275,437.178656875
NV,Salt Lake City,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,3,1097.8616989,365.953899633333
NV,Salt Lake City,0368 - Level II Pulmonary Tests,2,135.87410715,67.937053575
NV,Salt Lake City,0377 - Level II Cardiac Imaging,4,3435.2414451,858.810361275
NV,Salt Lake City,0604 - Level 1 Hospital Clinic Visits,1,64.0287538,64.0287538
NV,Salt Lake City,0605 - Level 2 Hospital Clinic Visits,1,74.76734177,74.76734177
NV,Salt Lake City,0634 - Hospital Clinic Visits,1,101.8634101,101.8634101
NV,Salt Lake City,0692 - Level II Electronic Analysis of Devices,1,118.83,118.83
NY,Albany,0012 - Level I Debridement & Destruction,17,485.59677749,28.5645163229412
NY,Albany,0013 - Level II Debridement & Destruction,47,3115.19288826,66.2806997502128
NY,Albany,0015 - Level III Debridement & Destruction,47,5397.27788057,114.835699586596
NY,Albany,0019 - Level I Excision/ Biopsy,23,6783.0588274,294.915601191304
NY,Albany,0020 - Level II Excision/ Biopsy,27,15784.0756487,584.595394396296
NY,Albany,0073 - Level III Endoscopy Upper Airway,3,1703.336889,567.778963
NY,Albany,0074 - Level IV Endoscopy Upper Airway,9,12130.787459,1347.86527322222
NY,Albany,0078 - Level III Pulmonary Treatment,57,5738.61779877,100.677505241579
NY,Albany,0096 - Level II Noninvasive Physiologic Studies,61,6694.89537492,109.75238319541
NY,Albany,0203 - Level IV Nerve Injections,8,9902.9628634,1237.870357925
NY,Albany,0204 - Level I Nerve Injections,56,9948.2594758,177.647490639286
NY,Albany,0206 - Level II Nerve Injections,28,7734.0407566,276.215741307143
NY,Albany,0207 - Level III Nerve Injections,59,31108.1435756,527.256670772881
NY,Albany,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",33,25943.6263138,786.170494357576
NY,Albany,0231 - Level III Eye Tests & Treatments,2,346.1485,173.07425
NY,Albany,0265 - Level I Diagnostic and Screening Ultrasound,74,5094.86710626,68.84955549
NY,Albany,0267 - Level III Diagnostic and Screening Ultrasound,76,12160.4446778,160.005851023684
NY,Albany,0269 - Level II Echocardiogram Without Contrast,72,28328.478258,393.451086916667
NY,Albany,0270 - Level III Echocardiogram Without Contrast,38,20936.3980178,550.957842573684
NY,Albany,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,68,22429.5466396,329.846274111765
NY,Albany,0368 - Level II Pulmonary Tests,56,3664.01431541,65.4288270608929
NY,Albany,0369 - Level III Pulmonary Tests,9,1857.2276657,206.358629522222
NY,Albany,0377 - Level II Cardiac Imaging,64,50915.2449261,795.550701970313
NY,Albany,0604 - Level 1 Hospital Clinic Visits,46,2443.22846422,53.1136622656522
NY,Albany,0605 - Level 2 Hospital Clinic Visits,44,3202.79709395,72.7908430443182
NY,Albany,0606 - Level 3 Hospital Clinic Visits,44,4189.72326668,95.2209833336364
NY,Albany,0607 - Level 4 Hospital Clinic Visits,42,5286.9227687,125.879113540476
NY,Albany,0608 - Level 5 Hospital Clinic Visits,30,5003.7161088,166.79053696
NY,Albany,0631 - Level 1 Examinations & Related Services,8,567.24385266,70.9054815825
NY,Albany,0632 - Level 2 Examinations & Related Services,12,1101.474513,91.78954275
NY,Albany,0634 - Hospital Clinic Visits,18,1629.33252024,90.5184733466667
NY,Albany,0690 - Level I Electronic Analysis of Devices,25,896.23687184,35.8494748736
NY,Albany,0692 - Level II Electronic Analysis of Devices,10,1024.3320182,102.43320182
NY,Albany,0698 - Level II Eye Tests & Treatments,8,552.53243136,69.06655392
NY,Albany,0699 - Level IV Eye Tests & Treatments,1,1078.73,1078.73
NY,Binghamton,0012 - Level I Debridement & Destruction,7,170.76410023,24.3948714614286
NY,Binghamton,0013 - Level II Debridement & Destruction,15,908.0688691,60.5379246066667
NY,Binghamton,0015 - Level III Debridement & Destruction,9,909.02623414,101.002914904444
NY,Binghamton,0019 - Level I Excision/ Biopsy,11,3171.9035152,288.354865018182
NY,Binghamton,0020 - Level II Excision/ Biopsy,13,7016.1809707,539.706228515385
NY,Binghamton,0073 - Level III Endoscopy Upper Airway,1,987.9005556,987.9005556
NY,Binghamton,0074 - Level IV Endoscopy Upper Airway,3,2945.8297432,981.943247733333
NY,Binghamton,0078 - Level III Pulmonary Treatment,11,1067.06391612,97.0058105563636
NY,Binghamton,0096 - Level II Noninvasive Physiologic Studies,15,1584.60705275,105.640470183333
NY,Binghamton,0204 - Level I Nerve Injections,13,2218.0786147,170.6214319
NY,Binghamton,0206 - Level II Nerve Injections,4,1061.1170536,265.2792634
NY,Binghamton,0207 - Level III Nerve Injections,9,4674.5721493,519.396905477778
NY,Binghamton,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",8,5926.429368,740.803671
NY,Binghamton,0265 - Level I Diagnostic and Screening Ultrasound,16,1039.42568894,64.96410555875
NY,Binghamton,0267 - Level III Diagnostic and Screening Ultrasound,15,2281.2556002,152.08370668
NY,Binghamton,0269 - Level II Echocardiogram Without Contrast,16,5983.3728907,373.96080566875
NY,Binghamton,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,12,3704.50639,308.708865833333
NY,Binghamton,0368 - Level II Pulmonary Tests,10,621.9325967,62.19325967
NY,Binghamton,0369 - Level III Pulmonary Tests,1,162.6,162.6
NY,Binghamton,0377 - Level II Cardiac Imaging,16,12070.8277726,754.4267357875
NY,Binghamton,0604 - Level 1 Hospital Clinic Visits,11,557.69589413,50.6996267390909
NY,Binghamton,0605 - Level 2 Hospital Clinic Visits,10,686.29528253,68.629528253
NY,Binghamton,0606 - Level 3 Hospital Clinic Visits,10,906.03464234,90.603464234
NY,Binghamton,0607 - Level 4 Hospital Clinic Visits,10,1200.8145573,120.08145573
NY,Binghamton,0608 - Level 5 Hospital Clinic Visits,6,959.6327866,159.938797766667
NY,Binghamton,0631 - Level 1 Examinations & Related Services,4,281.27,70.3175
NY,Binghamton,0632 - Level 2 Examinations & Related Services,2,176.88831248,88.44415624
NY,Binghamton,0634 - Hospital Clinic Visits,4,346.50406019,86.6260150475
NY,Binghamton,0690 - Level I Electronic Analysis of Devices,7,226.6991966,32.3855995142857
NY,Binghamton,0692 - Level II Electronic Analysis of Devices,8,847.4503943,105.9312992875
